DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Semana epidem. 1º Sintomas(s)
Período:2016
"Município infecção";"Em Branco/ign";"Semana 01";"Semana 02";"Semana 03";"Semana 04";"Semana 05";"Semana 06";"Semana 07";"Semana 08";"Semana 09";"Semana 10";"Semana 11";"Semana 12";"Semana 13";"Semana 14";"Semana 15";"Semana 16";"Semana 17";"Semana 18";"Semana 19";"Semana 20";"Semana 21";"Semana 22";"Semana 23";"Semana 24";"Semana 25";"Semana 26";"Semana 27";"Semana 28";"Semana 29";"Semana 30";"Semana 31";"Semana 32";"Semana 33";"Semana 34";"Semana 35";"Semana 36";"Semana 37";"Semana 38";"Semana 39";"Semana 40";"Semana 41";"Semana 42";"Semana 43";"Semana 44";"Semana 45";"Semana 46";"Semana 47";"Semana 48";"Semana 49";"Semana 50";"Semana 51";"Semana 52";"Semana 53";"Total"
"315610 RITAPOLIS";-;-;-;-;-;-;-;-;-;-;2;1;2;3;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"315630 RODEIRO";-;12;9;7;6;3;2;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;-;52
"315640 ROMARIA";-;-;1;1;-;-;1;-;-;-;-;-;-;1;1;-;6;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"315645 ROSARIO DA LIMEIRA";-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"315650 RUBELITA";-;-;-;-;-;1;1;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6
"315660 RUBIM";-;-;-;-;-;-;-;9;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"315670 SABARA";-;1;1;2;1;2;4;16;21;4;6;9;9;3;11;20;16;13;19;3;3;4;1;2;4;3;1;1;1;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;188
"315680 SABINOPOLIS";-;-;-;-;-;-;-;-;-;-;2;-;1;3;3;-;2;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"315690 SACRAMENTO";-;39;36;55;50;46;26;52;36;27;17;6;17;14;12;16;19;23;9;17;7;6;2;3;1;1;4;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;-;-;1;-;1;2;2;-;6;2;17;-;576
"315700 SALINAS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"315710 SALTO DA DIVISA";-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"315720 SANTA BARBARA";-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6
"315725 SANTA BARBARA DO LESTE";-;1;-;-;-;-;-;-;1;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"315727 SANTA BARBARA DO MONTE VERDE";-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"315730 SANTA BARBARA DO TUGURIO";-;-;-;-;-;-;4;-;5;10;8;27;12;13;8;4;8;4;9;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;120
"315733 SANTA CRUZ DE MINAS";-;3;6;12;7;12;26;40;56;34;27;24;19;24;17;6;4;2;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;327
"315737 SANTA CRUZ DE SALINAS";-;9;15;27;29;10;21;10;2;10;4;-;-;5;8;5;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;163
"315740 SANTA CRUZ DO ESCALVADO";-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"315760 SANTA FE DE MINAS";-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"315765 SANTA HELENA DE MINAS";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"315770 SANTA JULIANA";-;-;-;-;-;3;3;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;13
"315780 SANTA LUZIA";-;1;3;-;2;1;1;4;7;7;36;19;3;3;6;33;22;5;6;-;1;1;2;3;3;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;176
"315790 SANTA MARGARIDA";-;-;-;-;-;-;1;-;3;3;3;4;6;3;8;16;26;13;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;94
"315800 SANTA MARIA DE ITABIRA";-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"315820 SANTA MARIA DO SUACUI";-;-;-;-;1;2;1;9;11;15;22;21;21;12;7;1;-;2;-;1;-;-;-;4;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;131
"315830 SANTANA DA VARGEM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315840 SANTANA DE CATAGUASES";-;4;3;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"315850 SANTANA DE PIRAPAMA";-;28;33;29;16;7;12;14;6;3;7;13;5;4;3;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;11;-;195
"315860 SANTANA DO DESERTO";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315880 SANTANA DO JACARE";-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"315890 SANTANA DO MANHUACU";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315895 SANTANA DO PARAISO";-;3;9;4;23;10;5;24;5;2;2;-;5;4;2;4;2;2;-;3;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;1;-;1;3;2;3;4;4;2;-;136
"315900 SANTANA DO RIACHO";-;1;-;-;-;1;1;-;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"315910 SANTANA DOS MONTES";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315920 SANTA RITA DE CALDAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"315935 SANTA RITA DE MINAS";-;-;-;-;-;-;-;-;1;4;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"315950 SANTA RITA DO ITUETO";-;-;1;-;3;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"315960 SANTA RITA DO SAPUCAI";-;1;2;1;3;2;2;1;3;1;3;2;-;1;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"315970 SANTA ROSA DA SERRA";-;-;-;-;-;1;-;-;-;-;2;1;1;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"315980 SANTA VITORIA";-;1;2;-;8;5;8;11;4;3;5;2;2;1;9;9;7;8;3;1;3;3;5;2;3;2;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;110
"315990 SANTO ANTONIO DO AMPARO";-;-;1;4;-;5;8;7;2;3;1;-;-;2;-;-;-;3;3;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"316000 SANTO ANTONIO DO AVENTUREIRO";-;-;1;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5
"316010 SANTO ANTONIO DO GRAMA";-;-;-;-;2;-;1;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316020 SANTO ANTONIO DO ITAMBE";-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"316030 SANTO ANTONIO DO JACINTO";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;4;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"316040 SANTO ANTONIO DO MONTE";-;-;1;1;-;-;2;4;10;2;1;-;4;5;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;36
"316060 SANTO HIPOLITO";-;-;-;1;12;12;4;12;8;4;3;6;4;5;4;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;81
"316070 SANTOS DUMONT";-;-;1;1;4;4;4;3;13;15;6;10;8;5;8;7;9;9;9;10;15;14;5;3;2;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;168
"316080 SAO BENTO ABADE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316090 SAO BRAS DO SUACUI";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316095 SAO DOMINGOS DAS DORES";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316100 SAO DOMINGOS DO PRATA";-;-;-;2;1;2;1;4;2;1;5;8;1;8;1;1;2;1;2;2;-;3;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;49
"316105 SAO FELIX DE MINAS";-;1;3;5;3;2;-;2;-;2;2;5;3;2;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;36
"316110 SAO FRANCISCO";-;1;2;5;6;5;7;14;13;22;33;42;48;48;65;60;44;42;22;26;9;8;3;1;4;2;3;2;1;-;-;2;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;1;-;-;6;-;551
"316120 SAO FRANCISCO DE PAULA";-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316130 SAO FRANCISCO DE SALES";-;1;-;2;2;2;1;3;4;4;1;2;-;1;-;-;-;-;-;2;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;28
"316140 SAO FRANCISCO DO GLORIA";-;-;-;-;1;-;1;7;9;1;5;-;3;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;29
"316150 SAO GERALDO";-;2;-;1;1;2;-;2;1;1;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;18
"316165 SAO GERALDO DO BAIXIO";-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316170 SAO GONCALO DO ABAETE";-;-;-;1;-;-;3;5;12;10;8;16;18;25;27;26;28;17;15;13;12;6;2;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;248
"316180 SAO GONCALO DO PARA";-;-;-;-;-;-;-;2;1;1;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"316190 SAO GONCALO DO RIO ABAIXO";-;-;-;-;1;-;-;6;3;4;4;8;3;5;3;1;1;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;43
"316200 SAO GONCALO DO SAPUCAI";-;1;-;-;-;-;-;1;2;-;-;1;-;1;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"316210 SAO GOTARDO";-;22;37;31;43;119;187;165;216;235;266;345;224;395;403;403;258;193;141;94;60;41;16;18;11;3;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;10;-;3943
"316220 SAO JOAO BATISTA DO GLORIA";-;1;-;-;-;4;4;-;1;2;-;3;2;-;4;1;6;5;4;3;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"316225 SAO JOAO DA LAGOA";-;-;-;-;-;-;2;-;1;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316240 SAO JOAO DA PONTE";-;1;45;35;45;40;48;88;65;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;371
"316245 SAO JOAO DAS MISSOES";-;-;-;1;-;-;-;1;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316250 SAO JOAO DEL REI";-;6;11;16;18;19;39;84;77;98;101;92;95;107;134;146;114;113;122;73;69;29;15;11;5;5;2;3;1;1;1;2;-;1;-;-;1;-;-;-;-;-;1;1;-;-;-;3;-;1;2;-;4;-;1623
"316255 SAO JOAO DO MANHUACU";-;-;-;-;-;1;2;2;1;-;-;-;1;1;3;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"316257 SAO JOAO DO MANTENINHA";-;2;-;-;2;3;8;12;11;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;42
"316260 SAO JOAO DO ORIENTE";-;1;1;14;28;27;25;48;26;13;11;16;8;1;7;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;230
"316265 SAO JOAO DO PACUI";-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"316270 SAO JOAO DO PARAISO";-;-;-;-;-;-;-;1;-;1;1;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"316280 SAO JOAO EVANGELISTA";-;3;4;2;1;8;17;26;42;41;37;23;22;23;35;25;8;13;2;3;2;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;342
"316290 SAO JOAO NEPOMUCENO";-;2;2;4;2;2;8;17;25;14;21;11;18;17;23;22;30;15;6;5;1;2;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;4;-;255
"316292 SAO JOAQUIM DE BICAS";-;9;6;5;1;1;3;1;2;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;8;-;41
"316294 SAO JOSE DA BARRA";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316295 SAO JOSE DA LAPA";-;-;1;3;2;5;1;5;1;-;-;1;-;-;1;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
"316300 SAO JOSE DA SAFIRA";-;-;1;-;-;1;3;4;9;4;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;28
"316310 SAO JOSE DA VARGINHA";-;15;15;16;13;22;27;50;15;22;21;4;10;2;7;2;-;1;2;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;251
"316330 SAO JOSE DO DIVINO";-;1;1;-;2;1;4;3;4;3;4;2;4;2;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;35
"316340 SAO JOSE DO GOIABAL";-;29;29;22;10;5;-;-;-;-;-;4;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;4;-;108
"316350 SAO JOSE DO JACURI";-;-;-;-;-;-;1;-;1;4;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"316370 SAO LOURENCO";-;-;-;-;-;1;-;1;2;4;-;4;-;2;3;4;1;2;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;27
"316380 SAO MIGUEL DO ANTA";-;-;-;-;1;-;1;3;1;1;1;1;4;1;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"316390 SAO PEDRO DA UNIAO";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316400 SAO PEDRO DOS FERROS";-;-;-;-;2;1;5;2;4;29;1;3;2;-;3;5;5;1;9;6;11;8;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;102
"316410 SAO PEDRO DO SUACUI";-;-;-;-;-;-;-;-;-;2;1;5;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"316420 SAO ROMAO";-;3;1;5;12;15;36;17;14;11;11;4;2;4;8;3;2;-;3;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;158
"316430 SAO ROQUE DE MINAS";-;-;-;1;1;-;3;3;8;9;2;3;3;3;4;5;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;50
"316443 SAO SEBASTIAO DA VARGEM ALEGRE";-;-;3;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"316447 SAO SEBASTIAO DO ANTA";-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"316450 SAO SEBASTIAO DO MARANHAO";-;-;-;-;1;3;13;16;21;12;4;-;1;-;2;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;76
"316460 SAO SEBASTIAO DO OESTE";-;-;1;-;2;-;1;-;2;2;1;1;6;5;2;1;4;4;4;2;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;44
"316470 SAO SEBASTIAO DO PARAISO";-;3;4;2;6;8;9;10;15;15;10;20;18;15;23;41;37;39;33;15;14;2;-;-;1;1;-;1;-;-;-;1;-;2;-;-;-;5;1;2;-;2;1;3;6;-;1;-;-;-;-;2;-;-;368
"316480 SAO SEBASTIAO DO RIO PRETO";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316500 SAO TIAGO";-;-;-;-;-;-;-;2;5;2;3;2;-;1;-;2;1;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21
"316510 SAO TOMAS DE AQUINO";-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;10;6;5;3;2;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;34
"316520 SAO THOME DAS LETRAS";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316530 SAO VICENTE DE MINAS";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316540 SAPUCAI-MIRIM";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"316550 SARDOA";-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;5
"316553 SARZEDO";-;16;43;45;64;50;58;98;103;140;135;83;48;59;51;73;58;10;16;16;7;3;-;2;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;1;-;1;-;4;4;1;1192
"316555 SETUBINHA";-;-;-;1;-;-;1;-;2;2;2;8;2;16;17;18;16;12;3;4;5;-;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;116
